question_ref,lo_code,question_type,question_text,explanation,subtopic_codes,difficulty,source,verified,option_key,option_text,answer_value,sort_order
q-eng5.2-01,ENG5.2,mc,"Choose the correct option: 'She _____ in this department since 2018 and knows every process thoroughly.'","'Has worked' is correct — 'since' marks a starting point in time and requires the present perfect tense ('have/has + past participle'). 'Works' is simple present and ignores the time marker. 'Worked' is simple past, which closes the action in the past. 'Had worked' is past perfect, used only for an action completed before another past event.",k-eng-5-2-1,easy,ai-generated,false,A,works,false,1
q-eng5.2-01,ENG5.2,mc,"Choose the correct option: 'She _____ in this department since 2018 and knows every process thoroughly.'","'Has worked' is correct — 'since' marks a starting point in time and requires the present perfect tense ('have/has + past participle'). 'Works' is simple present and ignores the time marker. 'Worked' is simple past, which closes the action in the past. 'Had worked' is past perfect, used only for an action completed before another past event.",k-eng-5-2-1,easy,ai-generated,false,B,has worked,true,2
q-eng5.2-01,ENG5.2,mc,"Choose the correct option: 'She _____ in this department since 2018 and knows every process thoroughly.'","'Has worked' is correct — 'since' marks a starting point in time and requires the present perfect tense ('have/has + past participle'). 'Works' is simple present and ignores the time marker. 'Worked' is simple past, which closes the action in the past. 'Had worked' is past perfect, used only for an action completed before another past event.",k-eng-5-2-1,easy,ai-generated,false,C,worked,false,3
q-eng5.2-01,ENG5.2,mc,"Choose the correct option: 'She _____ in this department since 2018 and knows every process thoroughly.'","'Has worked' is correct — 'since' marks a starting point in time and requires the present perfect tense ('have/has + past participle'). 'Works' is simple present and ignores the time marker. 'Worked' is simple past, which closes the action in the past. 'Had worked' is past perfect, used only for an action completed before another past event.",k-eng-5-2-1,easy,ai-generated,false,D,had worked,false,4
q-eng5.2-02,ENG5.2,mc,"Choose the correct option: 'They _____ for the results for the past two weeks and are growing anxious.'","'Have been waiting' is correct — 'for + duration' with an ongoing action requires present perfect continuous ('have/has + been + V-ing'). 'Wait' is simple present with no link to duration. 'Waited' is simple past, implying the waiting ended. 'Had waited' is past perfect, used for an action completed before another past event.",k-eng-5-2-1,easy,ai-generated,false,A,wait,false,1
q-eng5.2-02,ENG5.2,mc,"Choose the correct option: 'They _____ for the results for the past two weeks and are growing anxious.'","'Have been waiting' is correct — 'for + duration' with an ongoing action requires present perfect continuous ('have/has + been + V-ing'). 'Wait' is simple present with no link to duration. 'Waited' is simple past, implying the waiting ended. 'Had waited' is past perfect, used for an action completed before another past event.",k-eng-5-2-1,easy,ai-generated,false,B,waited,false,2
q-eng5.2-02,ENG5.2,mc,"Choose the correct option: 'They _____ for the results for the past two weeks and are growing anxious.'","'Have been waiting' is correct — 'for + duration' with an ongoing action requires present perfect continuous ('have/has + been + V-ing'). 'Wait' is simple present with no link to duration. 'Waited' is simple past, implying the waiting ended. 'Had waited' is past perfect, used for an action completed before another past event.",k-eng-5-2-1,easy,ai-generated,false,C,have been waiting,true,3
q-eng5.2-02,ENG5.2,mc,"Choose the correct option: 'They _____ for the results for the past two weeks and are growing anxious.'","'Have been waiting' is correct — 'for + duration' with an ongoing action requires present perfect continuous ('have/has + been + V-ing'). 'Wait' is simple present with no link to duration. 'Waited' is simple past, implying the waiting ended. 'Had waited' is past perfect, used for an action completed before another past event.",k-eng-5-2-1,easy,ai-generated,false,D,had waited,false,4
q-eng5.2-03,ENG5.2,mc,"Choose the correct option: 'He joined this organisation _____ and has since risen to a senior position.'","'Five years ago' is correct — 'ago' signals a completed past event and requires simple past tense; here it correctly modifies the simple past 'joined'. 'Since five years' is wrong — 'since' marks a point in time, not a duration. 'For five years back' is a non-standard construction. 'From five years' is incorrect — English does not use 'from' to express elapsed past time.",k-eng-5-2-1,easy,ai-generated,false,A,since five years,false,1
q-eng5.2-03,ENG5.2,mc,"Choose the correct option: 'He joined this organisation _____ and has since risen to a senior position.'","'Five years ago' is correct — 'ago' signals a completed past event and requires simple past tense; here it correctly modifies the simple past 'joined'. 'Since five years' is wrong — 'since' marks a point in time, not a duration. 'For five years back' is a non-standard construction. 'From five years' is incorrect — English does not use 'from' to express elapsed past time.",k-eng-5-2-1,easy,ai-generated,false,B,five years ago,true,2
q-eng5.2-03,ENG5.2,mc,"Choose the correct option: 'He joined this organisation _____ and has since risen to a senior position.'","'Five years ago' is correct — 'ago' signals a completed past event and requires simple past tense; here it correctly modifies the simple past 'joined'. 'Since five years' is wrong — 'since' marks a point in time, not a duration. 'For five years back' is a non-standard construction. 'From five years' is incorrect — English does not use 'from' to express elapsed past time.",k-eng-5-2-1,easy,ai-generated,false,C,for five years back,false,3
q-eng5.2-03,ENG5.2,mc,"Choose the correct option: 'He joined this organisation _____ and has since risen to a senior position.'","'Five years ago' is correct — 'ago' signals a completed past event and requires simple past tense; here it correctly modifies the simple past 'joined'. 'Since five years' is wrong — 'since' marks a point in time, not a duration. 'For five years back' is a non-standard construction. 'From five years' is incorrect — English does not use 'from' to express elapsed past time.",k-eng-5-2-1,easy,ai-generated,false,D,from five years,false,4
q-eng5.2-04,ENG5.2,mc,"Identify the part that contains an error: 'Rahul has been (A) suffering from fever (B) since three days (C) and refuses to (D) see a doctor.'","Part C is wrong — 'since' marks a specific point in time (since Monday); a duration like 'three days' requires 'for'. The correct phrase is 'for three days'. 'Has been' is the correct present perfect auxiliary. 'Suffering from fever' is a correct participial phrase. 'And refuses to' is correctly structured.",k-eng-5-2-1,medium,ai-generated,false,A,Rahul has been,false,1
q-eng5.2-04,ENG5.2,mc,"Identify the part that contains an error: 'Rahul has been (A) suffering from fever (B) since three days (C) and refuses to (D) see a doctor.'","Part C is wrong — 'since' marks a specific point in time (since Monday); a duration like 'three days' requires 'for'. The correct phrase is 'for three days'. 'Has been' is the correct present perfect auxiliary. 'Suffering from fever' is a correct participial phrase. 'And refuses to' is correctly structured.",k-eng-5-2-1,medium,ai-generated,false,B,suffering from fever,false,2
q-eng5.2-04,ENG5.2,mc,"Identify the part that contains an error: 'Rahul has been (A) suffering from fever (B) since three days (C) and refuses to (D) see a doctor.'","Part C is wrong — 'since' marks a specific point in time (since Monday); a duration like 'three days' requires 'for'. The correct phrase is 'for three days'. 'Has been' is the correct present perfect auxiliary. 'Suffering from fever' is a correct participial phrase. 'And refuses to' is correctly structured.",k-eng-5-2-1,medium,ai-generated,false,C,since three days,true,3
q-eng5.2-04,ENG5.2,mc,"Identify the part that contains an error: 'Rahul has been (A) suffering from fever (B) since three days (C) and refuses to (D) see a doctor.'","Part C is wrong — 'since' marks a specific point in time (since Monday); a duration like 'three days' requires 'for'. The correct phrase is 'for three days'. 'Has been' is the correct present perfect auxiliary. 'Suffering from fever' is a correct participial phrase. 'And refuses to' is correctly structured.",k-eng-5-2-1,medium,ai-generated,false,D,and refuses to,false,4
q-eng5.2-05,ENG5.2,mc,"Identify the part that contains an error: 'I have submitted (A) the application (B) two weeks ago (C) and am still (D) waiting for a reply.'","Part A is wrong — 'ago' signals a specific past point and forces simple past tense; 'I submitted' is correct. Present perfect cannot be used with 'ago'. 'The application' is correctly used. 'Two weeks ago' is a valid time phrase but mandates simple past. 'And am still' is correctly structured.",k-eng-5-2-1,medium,ai-generated,false,A,I have submitted,true,1
q-eng5.2-05,ENG5.2,mc,"Identify the part that contains an error: 'I have submitted (A) the application (B) two weeks ago (C) and am still (D) waiting for a reply.'","Part A is wrong — 'ago' signals a specific past point and forces simple past tense; 'I submitted' is correct. Present perfect cannot be used with 'ago'. 'The application' is correctly used. 'Two weeks ago' is a valid time phrase but mandates simple past. 'And am still' is correctly structured.",k-eng-5-2-1,medium,ai-generated,false,B,the application,false,2
q-eng5.2-05,ENG5.2,mc,"Identify the part that contains an error: 'I have submitted (A) the application (B) two weeks ago (C) and am still (D) waiting for a reply.'","Part A is wrong — 'ago' signals a specific past point and forces simple past tense; 'I submitted' is correct. Present perfect cannot be used with 'ago'. 'The application' is correctly used. 'Two weeks ago' is a valid time phrase but mandates simple past. 'And am still' is correctly structured.",k-eng-5-2-1,medium,ai-generated,false,C,two weeks ago,false,3
q-eng5.2-05,ENG5.2,mc,"Identify the part that contains an error: 'I have submitted (A) the application (B) two weeks ago (C) and am still (D) waiting for a reply.'","Part A is wrong — 'ago' signals a specific past point and forces simple past tense; 'I submitted' is correct. Present perfect cannot be used with 'ago'. 'The application' is correctly used. 'Two weeks ago' is a valid time phrase but mandates simple past. 'And am still' is correctly structured.",k-eng-5-2-1,medium,ai-generated,false,D,and am still,false,4
q-eng5.2-06,ENG5.2,mc,"Choose the correct option: 'The geography teacher explained that the earth _____ around the sun.'","'Revolves' is correct — scientific facts and universal truths stay in the present tense even in reported speech; backshifting does not apply to permanent truths. 'Revolved' wrongly backshifts the universal truth. 'Had revolved' implies the fact is no longer true. 'Would revolve' is a conditional form inappropriate for a permanent fact.",k-eng-5-2-1,medium,ai-generated,false,A,revolved,false,1
q-eng5.2-06,ENG5.2,mc,"Choose the correct option: 'The geography teacher explained that the earth _____ around the sun.'","'Revolves' is correct — scientific facts and universal truths stay in the present tense even in reported speech; backshifting does not apply to permanent truths. 'Revolved' wrongly backshifts the universal truth. 'Had revolved' implies the fact is no longer true. 'Would revolve' is a conditional form inappropriate for a permanent fact.",k-eng-5-2-1,medium,ai-generated,false,B,revolves,true,2
q-eng5.2-06,ENG5.2,mc,"Choose the correct option: 'The geography teacher explained that the earth _____ around the sun.'","'Revolves' is correct — scientific facts and universal truths stay in the present tense even in reported speech; backshifting does not apply to permanent truths. 'Revolved' wrongly backshifts the universal truth. 'Had revolved' implies the fact is no longer true. 'Would revolve' is a conditional form inappropriate for a permanent fact.",k-eng-5-2-1,medium,ai-generated,false,C,had revolved,false,3
q-eng5.2-06,ENG5.2,mc,"Choose the correct option: 'The geography teacher explained that the earth _____ around the sun.'","'Revolves' is correct — scientific facts and universal truths stay in the present tense even in reported speech; backshifting does not apply to permanent truths. 'Revolved' wrongly backshifts the universal truth. 'Had revolved' implies the fact is no longer true. 'Would revolve' is a conditional form inappropriate for a permanent fact.",k-eng-5-2-1,medium,ai-generated,false,D,would revolve,false,4
q-eng5.2-07,ENG5.2,mc,"Choose the correct option: 'By the time we reached the station, the train _____.'","'Had already left' is correct — when two actions are set in the past, the action completed first uses past perfect ('had + V3'). 'Has left' is present perfect, wrong for a past sequence. 'Left' is simple past and does not clearly signal the earlier completion. 'Was leaving' is past continuous, implying the train was still in the process of leaving when we arrived.",k-eng-5-2-1,medium,ai-generated,false,A,has left,false,1
q-eng5.2-07,ENG5.2,mc,"Choose the correct option: 'By the time we reached the station, the train _____.'","'Had already left' is correct — when two actions are set in the past, the action completed first uses past perfect ('had + V3'). 'Has left' is present perfect, wrong for a past sequence. 'Left' is simple past and does not clearly signal the earlier completion. 'Was leaving' is past continuous, implying the train was still in the process of leaving when we arrived.",k-eng-5-2-1,medium,ai-generated,false,B,left,false,2
q-eng5.2-07,ENG5.2,mc,"Choose the correct option: 'By the time we reached the station, the train _____.'","'Had already left' is correct — when two actions are set in the past, the action completed first uses past perfect ('had + V3'). 'Has left' is present perfect, wrong for a past sequence. 'Left' is simple past and does not clearly signal the earlier completion. 'Was leaving' is past continuous, implying the train was still in the process of leaving when we arrived.",k-eng-5-2-1,medium,ai-generated,false,C,had already left,true,3
q-eng5.2-07,ENG5.2,mc,"Choose the correct option: 'By the time we reached the station, the train _____.'","'Had already left' is correct — when two actions are set in the past, the action completed first uses past perfect ('had + V3'). 'Has left' is present perfect, wrong for a past sequence. 'Left' is simple past and does not clearly signal the earlier completion. 'Was leaving' is past continuous, implying the train was still in the process of leaving when we arrived.",k-eng-5-2-1,medium,ai-generated,false,D,was leaving,false,4
q-eng5.2-08,ENG5.2,mc,"Choose the correct word to fill the blank: 'No sooner had the examination started _____ the fire alarm went off.'","'Than' is correct — the fixed correlative pair is 'No sooner … than'; using any other connector breaks the idiom. 'When' belongs to 'Hardly/Scarcely … when', not 'No sooner'. 'That' is not part of this correlative structure. 'Then' is an adverb of time, not a conjunction used in this paired structure.",k-eng-5-2-1,medium,ai-generated,false,A,when,false,1
q-eng5.2-08,ENG5.2,mc,"Choose the correct word to fill the blank: 'No sooner had the examination started _____ the fire alarm went off.'","'Than' is correct — the fixed correlative pair is 'No sooner … than'; using any other connector breaks the idiom. 'When' belongs to 'Hardly/Scarcely … when', not 'No sooner'. 'That' is not part of this correlative structure. 'Then' is an adverb of time, not a conjunction used in this paired structure.",k-eng-5-2-1,medium,ai-generated,false,B,than,true,2
q-eng5.2-08,ENG5.2,mc,"Choose the correct word to fill the blank: 'No sooner had the examination started _____ the fire alarm went off.'","'Than' is correct — the fixed correlative pair is 'No sooner … than'; using any other connector breaks the idiom. 'When' belongs to 'Hardly/Scarcely … when', not 'No sooner'. 'That' is not part of this correlative structure. 'Then' is an adverb of time, not a conjunction used in this paired structure.",k-eng-5-2-1,medium,ai-generated,false,C,that,false,3
q-eng5.2-08,ENG5.2,mc,"Choose the correct word to fill the blank: 'No sooner had the examination started _____ the fire alarm went off.'","'Than' is correct — the fixed correlative pair is 'No sooner … than'; using any other connector breaks the idiom. 'When' belongs to 'Hardly/Scarcely … when', not 'No sooner'. 'That' is not part of this correlative structure. 'Then' is an adverb of time, not a conjunction used in this paired structure.",k-eng-5-2-1,medium,ai-generated,false,D,then,false,4
q-eng5.2-09,ENG5.2,mc,"Identify the part that contains an error: 'Hardly had (A) the ceremony begun (B) than it (C) started to rain (D) heavily.'","Part C is wrong — the fixed correlative with 'Hardly' is 'Hardly … when'; 'than' belongs to the 'No sooner … than' pair. The correct sentence is 'Hardly had the ceremony begun when it started to rain.' 'Hardly had' is the correct inverted structure. 'The ceremony begun' correctly uses past participle after 'had'. 'Started to rain heavily' is correctly structured.",k-eng-5-2-1,hard,ai-generated,false,A,Hardly had,false,1
q-eng5.2-09,ENG5.2,mc,"Identify the part that contains an error: 'Hardly had (A) the ceremony begun (B) than it (C) started to rain (D) heavily.'","Part C is wrong — the fixed correlative with 'Hardly' is 'Hardly … when'; 'than' belongs to the 'No sooner … than' pair. The correct sentence is 'Hardly had the ceremony begun when it started to rain.' 'Hardly had' is the correct inverted structure. 'The ceremony begun' correctly uses past participle after 'had'. 'Started to rain heavily' is correctly structured.",k-eng-5-2-1,hard,ai-generated,false,B,the ceremony begun,false,2
