question_ref,lo_code,question_type,question_text,explanation,subtopic_codes,difficulty,source,verified,option_key,option_text,answer_value,sort_order
q-eng6.2-01,ENG6.2,mc,"Choose the correct article to fill the blank: 'There has been _____ significant increase in the number of road accidents reported this year.'","'A' is correct — 'significant' begins with the consonant sound /s/, so the indefinite article 'a' is used. 'An' is used before words beginning with a vowel sound, not a consonant sound. 'The' is used for specific or previously mentioned items; this is a general statement with no prior reference. No article cannot be used here because 'increase' is a countable singular noun and requires a determiner.",k-eng-6-2-1,easy,ai-generated,false,A,a,true,1
q-eng6.2-01,ENG6.2,mc,"Choose the correct article to fill the blank: 'There has been _____ significant increase in the number of road accidents reported this year.'","'A' is correct — 'significant' begins with the consonant sound /s/, so the indefinite article 'a' is used. 'An' is used before words beginning with a vowel sound, not a consonant sound. 'The' is used for specific or previously mentioned items; this is a general statement with no prior reference. No article cannot be used here because 'increase' is a countable singular noun and requires a determiner.",k-eng-6-2-1,easy,ai-generated,false,B,an,false,2
q-eng6.2-01,ENG6.2,mc,"Choose the correct article to fill the blank: 'There has been _____ significant increase in the number of road accidents reported this year.'","'A' is correct — 'significant' begins with the consonant sound /s/, so the indefinite article 'a' is used. 'An' is used before words beginning with a vowel sound, not a consonant sound. 'The' is used for specific or previously mentioned items; this is a general statement with no prior reference. No article cannot be used here because 'increase' is a countable singular noun and requires a determiner.",k-eng-6-2-1,easy,ai-generated,false,C,the,false,3
q-eng6.2-01,ENG6.2,mc,"Choose the correct article to fill the blank: 'There has been _____ significant increase in the number of road accidents reported this year.'","'A' is correct — 'significant' begins with the consonant sound /s/, so the indefinite article 'a' is used. 'An' is used before words beginning with a vowel sound, not a consonant sound. 'The' is used for specific or previously mentioned items; this is a general statement with no prior reference. No article cannot be used here because 'increase' is a countable singular noun and requires a determiner.",k-eng-6-2-1,easy,ai-generated,false,D,no article,false,4
q-eng6.2-02,ENG6.2,mc,"Choose the correct article to fill the blank: 'She holds _____ MBA from one of the top business schools in the country.'","'An' is correct — the article is chosen based on the sound of the following word; 'MBA' is pronounced 'em-bee-ay', beginning with the vowel sound 'em', so 'an' must be used. 'A' is used before consonant sounds, but 'M' in 'MBA' is spoken as 'em' (vowel sound). 'The' would imply a specific, previously identified MBA, which is not the case here. No article cannot be used because 'MBA' is a singular countable noun (abbreviated title) and needs a determiner.",k-eng-6-2-1,easy,ai-generated,false,A,a,false,1
q-eng6.2-02,ENG6.2,mc,"Choose the correct article to fill the blank: 'She holds _____ MBA from one of the top business schools in the country.'","'An' is correct — the article is chosen based on the sound of the following word; 'MBA' is pronounced 'em-bee-ay', beginning with the vowel sound 'em', so 'an' must be used. 'A' is used before consonant sounds, but 'M' in 'MBA' is spoken as 'em' (vowel sound). 'The' would imply a specific, previously identified MBA, which is not the case here. No article cannot be used because 'MBA' is a singular countable noun (abbreviated title) and needs a determiner.",k-eng-6-2-1,easy,ai-generated,false,B,an,true,2
q-eng6.2-02,ENG6.2,mc,"Choose the correct article to fill the blank: 'She holds _____ MBA from one of the top business schools in the country.'","'An' is correct — the article is chosen based on the sound of the following word; 'MBA' is pronounced 'em-bee-ay', beginning with the vowel sound 'em', so 'an' must be used. 'A' is used before consonant sounds, but 'M' in 'MBA' is spoken as 'em' (vowel sound). 'The' would imply a specific, previously identified MBA, which is not the case here. No article cannot be used because 'MBA' is a singular countable noun (abbreviated title) and needs a determiner.",k-eng-6-2-1,easy,ai-generated,false,C,the,false,3
q-eng6.2-02,ENG6.2,mc,"Choose the correct article to fill the blank: 'She holds _____ MBA from one of the top business schools in the country.'","'An' is correct — the article is chosen based on the sound of the following word; 'MBA' is pronounced 'em-bee-ay', beginning with the vowel sound 'em', so 'an' must be used. 'A' is used before consonant sounds, but 'M' in 'MBA' is spoken as 'em' (vowel sound). 'The' would imply a specific, previously identified MBA, which is not the case here. No article cannot be used because 'MBA' is a singular countable noun (abbreviated title) and needs a determiner.",k-eng-6-2-1,easy,ai-generated,false,D,no article,false,4
q-eng6.2-03,ENG6.2,mc,"Choose the correct preposition to fill the blank: 'The contractor was accused _____ submitting falsified invoices to the municipal corporation.'","'Of' is correct — 'accused of' is the fixed prepositional collocation; one is accused of a crime, wrongdoing, or action. 'For' is used in 'blamed for' or 'punished for', not in the 'accused' collocation. 'With' does not collocate with 'accused' in standard English. 'In' does not form a standard collocation with 'accused' in this context.",k-eng-6-2-1,easy,ai-generated,false,A,for,false,1
q-eng6.2-03,ENG6.2,mc,"Choose the correct preposition to fill the blank: 'The contractor was accused _____ submitting falsified invoices to the municipal corporation.'","'Of' is correct — 'accused of' is the fixed prepositional collocation; one is accused of a crime, wrongdoing, or action. 'For' is used in 'blamed for' or 'punished for', not in the 'accused' collocation. 'With' does not collocate with 'accused' in standard English. 'In' does not form a standard collocation with 'accused' in this context.",k-eng-6-2-1,easy,ai-generated,false,B,of,true,2
q-eng6.2-03,ENG6.2,mc,"Choose the correct preposition to fill the blank: 'The contractor was accused _____ submitting falsified invoices to the municipal corporation.'","'Of' is correct — 'accused of' is the fixed prepositional collocation; one is accused of a crime, wrongdoing, or action. 'For' is used in 'blamed for' or 'punished for', not in the 'accused' collocation. 'With' does not collocate with 'accused' in standard English. 'In' does not form a standard collocation with 'accused' in this context.",k-eng-6-2-1,easy,ai-generated,false,C,with,false,3
q-eng6.2-03,ENG6.2,mc,"Choose the correct preposition to fill the blank: 'The contractor was accused _____ submitting falsified invoices to the municipal corporation.'","'Of' is correct — 'accused of' is the fixed prepositional collocation; one is accused of a crime, wrongdoing, or action. 'For' is used in 'blamed for' or 'punished for', not in the 'accused' collocation. 'With' does not collocate with 'accused' in standard English. 'In' does not form a standard collocation with 'accused' in this context.",k-eng-6-2-1,easy,ai-generated,false,D,in,false,4
q-eng6.2-04,ENG6.2,mc,"Choose the correct preposition to fill the blank: 'The director was not available _____ the time when the reporters arrived at the office.'","'At' is correct — 'at the time' is the standard English expression for a specific point or moment in time. 'In' is used for periods of time (in the morning, in 2020), not a specific moment identified as 'the time'. 'On' is used for days and dates (on Monday, on 5th May), not for a general time reference like 'the time'. 'For' indicates duration (for three hours), not a specific moment.",k-eng-6-2-1,medium,ai-generated,false,A,in,false,1
q-eng6.2-04,ENG6.2,mc,"Choose the correct preposition to fill the blank: 'The director was not available _____ the time when the reporters arrived at the office.'","'At' is correct — 'at the time' is the standard English expression for a specific point or moment in time. 'In' is used for periods of time (in the morning, in 2020), not a specific moment identified as 'the time'. 'On' is used for days and dates (on Monday, on 5th May), not for a general time reference like 'the time'. 'For' indicates duration (for three hours), not a specific moment.",k-eng-6-2-1,medium,ai-generated,false,B,on,false,2
q-eng6.2-04,ENG6.2,mc,"Choose the correct preposition to fill the blank: 'The director was not available _____ the time when the reporters arrived at the office.'","'At' is correct — 'at the time' is the standard English expression for a specific point or moment in time. 'In' is used for periods of time (in the morning, in 2020), not a specific moment identified as 'the time'. 'On' is used for days and dates (on Monday, on 5th May), not for a general time reference like 'the time'. 'For' indicates duration (for three hours), not a specific moment.",k-eng-6-2-1,medium,ai-generated,false,C,at,true,3
q-eng6.2-04,ENG6.2,mc,"Choose the correct preposition to fill the blank: 'The director was not available _____ the time when the reporters arrived at the office.'","'At' is correct — 'at the time' is the standard English expression for a specific point or moment in time. 'In' is used for periods of time (in the morning, in 2020), not a specific moment identified as 'the time'. 'On' is used for days and dates (on Monday, on 5th May), not for a general time reference like 'the time'. 'For' indicates duration (for three hours), not a specific moment.",k-eng-6-2-1,medium,ai-generated,false,D,for,false,4
q-eng6.2-05,ENG6.2,mc,"Choose the correct conjunction to fill the blank: 'He was offered the senior position _____ he had no prior experience in that particular sector.'","'Although' is correct — the sentence shows a contrast: getting the position despite lacking experience; 'although' introduces this concessive relationship. 'Because' introduces a reason, but lacking experience would be a reason NOT to get the position, making the sentence contradictory. 'Unless' introduces a condition ('unless he had experience' = 'only if he had experience'), which also contradicts receiving the position without it. 'Since' here would mean 'because', which has the same problem as 'because'.",k-eng-6-2-1,medium,ai-generated,false,A,because,false,1
q-eng6.2-05,ENG6.2,mc,"Choose the correct conjunction to fill the blank: 'He was offered the senior position _____ he had no prior experience in that particular sector.'","'Although' is correct — the sentence shows a contrast: getting the position despite lacking experience; 'although' introduces this concessive relationship. 'Because' introduces a reason, but lacking experience would be a reason NOT to get the position, making the sentence contradictory. 'Unless' introduces a condition ('unless he had experience' = 'only if he had experience'), which also contradicts receiving the position without it. 'Since' here would mean 'because', which has the same problem as 'because'.",k-eng-6-2-1,medium,ai-generated,false,B,although,true,2
q-eng6.2-05,ENG6.2,mc,"Choose the correct conjunction to fill the blank: 'He was offered the senior position _____ he had no prior experience in that particular sector.'","'Although' is correct — the sentence shows a contrast: getting the position despite lacking experience; 'although' introduces this concessive relationship. 'Because' introduces a reason, but lacking experience would be a reason NOT to get the position, making the sentence contradictory. 'Unless' introduces a condition ('unless he had experience' = 'only if he had experience'), which also contradicts receiving the position without it. 'Since' here would mean 'because', which has the same problem as 'because'.",k-eng-6-2-1,medium,ai-generated,false,C,unless,false,3
q-eng6.2-05,ENG6.2,mc,"Choose the correct conjunction to fill the blank: 'He was offered the senior position _____ he had no prior experience in that particular sector.'","'Although' is correct — the sentence shows a contrast: getting the position despite lacking experience; 'although' introduces this concessive relationship. 'Because' introduces a reason, but lacking experience would be a reason NOT to get the position, making the sentence contradictory. 'Unless' introduces a condition ('unless he had experience' = 'only if he had experience'), which also contradicts receiving the position without it. 'Since' here would mean 'because', which has the same problem as 'because'.",k-eng-6-2-1,medium,ai-generated,false,D,since,false,4
q-eng6.2-06,ENG6.2,mc,"Choose the correct article to fill the blank: 'The government has announced several new schemes to protect _____ environment from further industrial damage.'","'The' is correct — 'the environment' is a unique, shared concept (there is only one global environment); it always takes the definite article 'the'. 'A' is the indefinite article used when introducing something for the first time or referring to one of several — the environment is not one of many. 'An' would be used before a vowel sound but 'environment' begins with a vowel sound only at the word level; regardless, 'the' is the required article here for this unique noun. No article cannot be used because 'environment' here refers to a specific shared entity, not a general abstract noun.",k-eng-6-2-1,easy,ai-generated,false,A,a,false,1
q-eng6.2-06,ENG6.2,mc,"Choose the correct article to fill the blank: 'The government has announced several new schemes to protect _____ environment from further industrial damage.'","'The' is correct — 'the environment' is a unique, shared concept (there is only one global environment); it always takes the definite article 'the'. 'A' is the indefinite article used when introducing something for the first time or referring to one of several — the environment is not one of many. 'An' would be used before a vowel sound but 'environment' begins with a vowel sound only at the word level; regardless, 'the' is the required article here for this unique noun. No article cannot be used because 'environment' here refers to a specific shared entity, not a general abstract noun.",k-eng-6-2-1,easy,ai-generated,false,B,an,false,2
q-eng6.2-06,ENG6.2,mc,"Choose the correct article to fill the blank: 'The government has announced several new schemes to protect _____ environment from further industrial damage.'","'The' is correct — 'the environment' is a unique, shared concept (there is only one global environment); it always takes the definite article 'the'. 'A' is the indefinite article used when introducing something for the first time or referring to one of several — the environment is not one of many. 'An' would be used before a vowel sound but 'environment' begins with a vowel sound only at the word level; regardless, 'the' is the required article here for this unique noun. No article cannot be used because 'environment' here refers to a specific shared entity, not a general abstract noun.",k-eng-6-2-1,easy,ai-generated,false,C,the,true,3
q-eng6.2-06,ENG6.2,mc,"Choose the correct article to fill the blank: 'The government has announced several new schemes to protect _____ environment from further industrial damage.'","'The' is correct — 'the environment' is a unique, shared concept (there is only one global environment); it always takes the definite article 'the'. 'A' is the indefinite article used when introducing something for the first time or referring to one of several — the environment is not one of many. 'An' would be used before a vowel sound but 'environment' begins with a vowel sound only at the word level; regardless, 'the' is the required article here for this unique noun. No article cannot be used because 'environment' here refers to a specific shared entity, not a general abstract noun.",k-eng-6-2-1,easy,ai-generated,false,D,no article,false,4
