question_ref,lo_code,question_type,question_text,explanation,subtopic_codes,difficulty,source,verified,option_key,option_text,answer_value,sort_order
q-eng7.1-01,ENG7.1,mc,"Which of the following is the most appropriate OPENING sentence for a paragraph about climate change? (A) These measures have been effective in reducing carbon emissions. (B) Climate change refers to long-term shifts in global temperatures and weather patterns. (C) However, more needs to be done to address the root causes of the problem. (D) Scientists have been warning about its devastating effects for decades.","B is the correct opening sentence — it introduces the topic ('climate change') with a clear definition, contains no back-reference, and sets up the paragraph's direction. A cannot open because 'these measures' refers back to something not yet mentioned. C cannot open because 'however' is a contrast marker requiring a prior statement to contrast with. D cannot open because 'its' is a pronoun with no antecedent in the paragraph.",k-eng-7-1-1,easy,ai-generated,false,A,"These measures have been effective in reducing carbon emissions.",false,1
q-eng7.1-01,ENG7.1,mc,"Which of the following is the most appropriate OPENING sentence for a paragraph about climate change? (A) These measures have been effective in reducing carbon emissions. (B) Climate change refers to long-term shifts in global temperatures and weather patterns. (C) However, more needs to be done to address the root causes of the problem. (D) Scientists have been warning about its devastating effects for decades.","B is the correct opening sentence — it introduces the topic ('climate change') with a clear definition, contains no back-reference, and sets up the paragraph's direction. A cannot open because 'these measures' refers back to something not yet mentioned. C cannot open because 'however' is a contrast marker requiring a prior statement to contrast with. D cannot open because 'its' is a pronoun with no antecedent in the paragraph.",k-eng-7-1-1,easy,ai-generated,false,B,"Climate change refers to long-term shifts in global temperatures and weather patterns.",true,2
q-eng7.1-01,ENG7.1,mc,"Which of the following is the most appropriate OPENING sentence for a paragraph about climate change? (A) These measures have been effective in reducing carbon emissions. (B) Climate change refers to long-term shifts in global temperatures and weather patterns. (C) However, more needs to be done to address the root causes of the problem. (D) Scientists have been warning about its devastating effects for decades.","B is the correct opening sentence — it introduces the topic ('climate change') with a clear definition, contains no back-reference, and sets up the paragraph's direction. A cannot open because 'these measures' refers back to something not yet mentioned. C cannot open because 'however' is a contrast marker requiring a prior statement to contrast with. D cannot open because 'its' is a pronoun with no antecedent in the paragraph.",k-eng-7-1-1,easy,ai-generated,false,C,"However, more needs to be done to address the root causes of the problem.",false,3
q-eng7.1-01,ENG7.1,mc,"Which of the following is the most appropriate OPENING sentence for a paragraph about climate change? (A) These measures have been effective in reducing carbon emissions. (B) Climate change refers to long-term shifts in global temperatures and weather patterns. (C) However, more needs to be done to address the root causes of the problem. (D) Scientists have been warning about its devastating effects for decades.","B is the correct opening sentence — it introduces the topic ('climate change') with a clear definition, contains no back-reference, and sets up the paragraph's direction. A cannot open because 'these measures' refers back to something not yet mentioned. C cannot open because 'however' is a contrast marker requiring a prior statement to contrast with. D cannot open because 'its' is a pronoun with no antecedent in the paragraph.",k-eng-7-1-1,easy,ai-generated,false,D,"Scientists have been warning about its devastating effects for decades.",false,4
q-eng7.1-02,ENG7.1,mc,"Which of the following is the most appropriate CLOSING sentence for a paragraph about online education? (A) Online education has transformed how students access knowledge worldwide. (B) Many platforms now offer courses ranging from coding to creative writing. (C) Access to reliable internet remains a challenge for students in remote areas. (D) In conclusion, online education holds immense promise but must be made more universally accessible to realise its full potential.","D is the correct closing sentence — it contains the explicit conclusion marker 'in conclusion' and synthesises the paragraph's ideas (promise + access gap) into a final verdict. A is an opening sentence — it introduces the topic broadly with no back-reference or conclusion signal. B gives a supporting example, which belongs in the body of the paragraph. C introduces a problem that would require further development, making it a body sentence rather than a closer.",k-eng-7-1-1,easy,ai-generated,false,A,"Online education has transformed how students access knowledge worldwide.",false,1
q-eng7.1-02,ENG7.1,mc,"Which of the following is the most appropriate CLOSING sentence for a paragraph about online education? (A) Online education has transformed how students access knowledge worldwide. (B) Many platforms now offer courses ranging from coding to creative writing. (C) Access to reliable internet remains a challenge for students in remote areas. (D) In conclusion, online education holds immense promise but must be made more universally accessible to realise its full potential.","D is the correct closing sentence — it contains the explicit conclusion marker 'in conclusion' and synthesises the paragraph's ideas (promise + access gap) into a final verdict. A is an opening sentence — it introduces the topic broadly with no back-reference or conclusion signal. B gives a supporting example, which belongs in the body of the paragraph. C introduces a problem that would require further development, making it a body sentence rather than a closer.",k-eng-7-1-1,easy,ai-generated,false,B,"Many platforms now offer courses ranging from coding to creative writing.",false,2
q-eng7.1-02,ENG7.1,mc,"Which of the following is the most appropriate CLOSING sentence for a paragraph about online education? (A) Online education has transformed how students access knowledge worldwide. (B) Many platforms now offer courses ranging from coding to creative writing. (C) Access to reliable internet remains a challenge for students in remote areas. (D) In conclusion, online education holds immense promise but must be made more universally accessible to realise its full potential.","D is the correct closing sentence — it contains the explicit conclusion marker 'in conclusion' and synthesises the paragraph's ideas (promise + access gap) into a final verdict. A is an opening sentence — it introduces the topic broadly with no back-reference or conclusion signal. B gives a supporting example, which belongs in the body of the paragraph. C introduces a problem that would require further development, making it a body sentence rather than a closer.",k-eng-7-1-1,easy,ai-generated,false,C,"Access to reliable internet remains a challenge for students in remote areas.",false,3
q-eng7.1-02,ENG7.1,mc,"Which of the following is the most appropriate CLOSING sentence for a paragraph about online education? (A) Online education has transformed how students access knowledge worldwide. (B) Many platforms now offer courses ranging from coding to creative writing. (C) Access to reliable internet remains a challenge for students in remote areas. (D) In conclusion, online education holds immense promise but must be made more universally accessible to realise its full potential.","D is the correct closing sentence — it contains the explicit conclusion marker 'in conclusion' and synthesises the paragraph's ideas (promise + access gap) into a final verdict. A is an opening sentence — it introduces the topic broadly with no back-reference or conclusion signal. B gives a supporting example, which belongs in the body of the paragraph. C introduces a problem that would require further development, making it a body sentence rather than a closer.",k-eng-7-1-1,easy,ai-generated,false,D,"In conclusion, online education holds immense promise but must be made more universally accessible to realise its full potential.",true,4
q-eng7.1-03,ENG7.1,mc,"Sentences P, Q, R, S form a paragraph about Indian cuisine. Which is the OPENING sentence? P: It offers a rich blend of spices, textures, and regional diversity. Q: Indian cuisine is one of the most varied and celebrated culinary traditions in the world. R: Each state has its own distinctive dishes that reflect its unique history and culture. S: These factors together make Indian food a favourite across the globe.","Q is the correct opening sentence — it introduces the subject ('Indian cuisine') in a general, topic-establishing way with no prior reference required. P cannot open because 'it' is a pronoun requiring an antecedent. R cannot open because 'each state' implies the reader already knows the subject being discussed. S cannot open because 'these factors' is a summarising back-reference that assumes the factors have already been listed.",k-eng-7-1-1,medium,ai-generated,false,A,P,false,1
q-eng7.1-03,ENG7.1,mc,"Sentences P, Q, R, S form a paragraph about Indian cuisine. Which is the OPENING sentence? P: It offers a rich blend of spices, textures, and regional diversity. Q: Indian cuisine is one of the most varied and celebrated culinary traditions in the world. R: Each state has its own distinctive dishes that reflect its unique history and culture. S: These factors together make Indian food a favourite across the globe.","Q is the correct opening sentence — it introduces the subject ('Indian cuisine') in a general, topic-establishing way with no prior reference required. P cannot open because 'it' is a pronoun requiring an antecedent. R cannot open because 'each state' implies the reader already knows the subject being discussed. S cannot open because 'these factors' is a summarising back-reference that assumes the factors have already been listed.",k-eng-7-1-1,medium,ai-generated,false,B,Q,true,2
